Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T015_010,SE_T015_011,SE_T015_012,SE_T015_013,SE_T015_014,SE_T015_015,SE_T015_016,SE_T015_017,SE_T015_018,SE_T015_019,SE_T015_020,SE_T015_021,SE_T015_022,SE_T015_023,SE_T015_024,SE_T015_025,SE_T015_026,SE_T015_027,SE_T015_028,SE_T015_029,SE_T015_030,SE_T015_031,SE_T016_001,SE_T016_002,SE_T016_003,SE_T016_004,SE_T016_005,SE_T016_006,SE_T016_007,SE_T016_008,SE_T016_009,SE_T016_010,SE_T016_011,SE_T016_012,SE_T016_013,SE_T016_014,SE_T016_015,SE_T016_016,SE_T016_017,SE_T016_018,SE_T016_019
"50027965100","14000US50027965100","Census Tract 9651, Windsor County, Vermont","Census Tract 9651, Windsor County, Vermont","vt","140","00","ACSSF","0000816",,,,,"50","027",,,,"965100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,2778,68.83379,40.3580896899908,2778,2652,52,0,5,0,35,34,2778,2740,2624,52,0,5,0,25,34,38,28,0,0,0,0,10,0,2778,2740,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027965200","14000US50027965200","Census Tract 9652, Windsor County, Vermont","Census Tract 9652, Windsor County, Vermont","vt","140","00","ACSSF","0000817",,,,,"50","027",,,,"965200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,2729,26.85547,101.618027573873,2729,2693,3,0,0,0,6,27,2729,2719,2683,3,0,0,0,6,27,10,10,0,0,0,0,0,0,2729,2719,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027965300","14000US50027965300","Census Tract 9653, Windsor County, Vermont","Census Tract 9653, Windsor County, Vermont","vt","140","00","ACSSF","0000818",,,,,"50","027",,,,"965300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,285,449.7312,0.633711816425404,285,270,3,3,0,0,0,9,285,285,270,3,3,0,0,0,9,0,0,0,0,0,0,0,0,285,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027965400","14000US50027965400","Census Tract 9654, Windsor County, Vermont","Census Tract 9654, Windsor County, Vermont","vt","140","00","ACSSF","0000819",,,,,"50","027",,,,"965400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,4118,23.72175,173.595936351829,4118,4021,7,41,24,0,3,22,4118,4073,3984,7,36,24,0,0,22,45,37,0,5,0,0,3,0,4118,4073,45,20,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,5,24,5,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"50027965501","14000US50027965501","Census Tract 9655.01, Windsor County, Vermont","Census Tract 9655.01, Windsor County, Vermont","vt","140","00","ACSSF","0000820",,,,,"50","027",,,,"965501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246,3246,121.0796,26.8088099249881,3246,2991,8,14,22,0,0,211,3246,3246,2991,8,14,22,0,0,211,0,0,0,0,0,0,0,0,3246,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"50027965502","14000US50027965502","Census Tract 9655.02, Windsor County, Vermont","Census Tract 9655.02, Windsor County, Vermont","vt","140","00","ACSSF","0000821",,,,,"50","027",,,,"965502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624,2624,194.6414,13.4812037739171,2624,2473,52,0,82,0,0,17,2624,2624,2473,52,0,82,0,0,17,0,0,0,0,0,0,0,0,2624,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,3,0,0,0,0,21,0,0,0,0,26,0,0,32,0
"50027965600","14000US50027965600","Census Tract 9656, Windsor County, Vermont","Census Tract 9656, Windsor County, Vermont","vt","140","00","ACSSF","0000822",,,,,"50","027",,,,"965600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999,3999,849.2,4.70913803461638,3999,3822,25,0,92,0,26,34,3999,3957,3806,25,0,92,0,0,34,42,16,0,0,0,0,26,0,3999,3957,42,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,16,0,16,0,0,92,78,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027965700","14000US50027965700","Census Tract 9657, Windsor County, Vermont","Census Tract 9657, Windsor County, Vermont","vt","140","00","ACSSF","0000823",,,,,"50","027",,,,"965700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,3397,75.67983,44.8864627944222,3397,3315,0,7,37,0,0,38,3397,3397,3315,0,7,37,0,0,38,0,0,0,0,0,0,0,0,3397,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
"50027965800","14000US50027965800","Census Tract 9658, Windsor County, Vermont","Census Tract 9658, Windsor County, Vermont","vt","140","00","ACSSF","0000824",,,,,"50","027",,,,"965800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,3017,68.01777,44.3560572481417,3017,2975,2,0,0,0,0,40,3017,2957,2915,2,0,0,0,0,40,60,60,0,0,0,0,0,0,3017,2957,60,18,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027965900","14000US50027965900","Census Tract 9659, Windsor County, Vermont","Census Tract 9659, Windsor County, Vermont","vt","140","00","ACSSF","0000825",,,,,"50","027",,,,"965900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014,3014,18.41939,163.63194269626,3014,2984,0,7,10,0,0,13,3014,3014,2984,0,7,10,0,0,13,0,0,0,0,0,0,0,0,3014,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966000","14000US50027966000","Census Tract 9660, Windsor County, Vermont","Census Tract 9660, Windsor County, Vermont","vt","140","00","ACSSF","0000826",,,,,"50","027",,,,"966000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,3504,179.9635,19.4706137634615,3504,3374,79,0,30,0,3,18,3504,3499,3373,78,0,30,0,0,18,5,1,1,0,0,0,3,0,3504,3499,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966100","14000US50027966100","Census Tract 9661, Windsor County, Vermont","Census Tract 9661, Windsor County, Vermont","vt","140","00","ACSSF","0000827",,,,,"50","027",,,,"966100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813,2813,64.46189,43.6381882850422,2813,2760,21,2,0,0,0,30,2813,2806,2753,21,2,0,0,0,30,7,7,0,0,0,0,0,0,2813,2806,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966200","14000US50027966200","Census Tract 9662, Windsor County, Vermont","Census Tract 9662, Windsor County, Vermont","vt","140","00","ACSSF","0000828",,,,,"50","027",,,,"966200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821,1821,41.27005,44.1240067521548,1821,1766,7,1,0,0,15,32,1821,1738,1730,7,1,0,0,0,0,83,36,0,0,0,0,15,32,1821,1738,83,4,22,0,0,8,0,8,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966300","14000US50027966300","Census Tract 9663, Windsor County, Vermont","Census Tract 9663, Windsor County, Vermont","vt","140","00","ACSSF","0000829",,,,,"50","027",,,,"966300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131,2131,60.57732,35.1781830649408,2131,2027,5,2,25,0,1,71,2131,2079,1976,5,2,25,0,0,71,52,51,0,0,0,0,1,0,2131,2079,52,39,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966500","14000US50027966500","Census Tract 9665, Windsor County, Vermont","Census Tract 9665, Windsor County, Vermont","vt","140","00","ACSSF","0000830",,,,,"50","027",,,,"966500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4151,4151,34.77457,119.368843407769,4151,3917,0,20,33,16,109,56,4151,3969,3883,0,20,33,16,0,17,182,34,0,0,0,0,109,39,4151,3969,182,109,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,2,0,2,33,3,0,0,1,0,0,0,3,26,0,0,0,0,0,0,0,0,0
"50027966600","14000US50027966600","Census Tract 9666, Windsor County, Vermont","Census Tract 9666, Windsor County, Vermont","vt","140","00","ACSSF","0000831",,,,,"50","027",,,,"966600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698,4698,174.0315,26.9951119464646,4698,4445,0,51,19,0,0,183,4698,4552,4318,0,51,0,0,0,183,146,127,0,0,19,0,0,0,4698,4552,146,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50027966700","14000US50027966700","Census Tract 9667, Windsor County, Vermont","Census Tract 9667, Windsor County, Vermont","vt","140","00","ACSSF","0000832",,,,,"50","027",,,,"966700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603,4603,208.9822,22.0257978029242,4603,4450,48,12,15,0,0,78,4603,4599,4448,48,12,15,0,0,76,4,2,0,0,0,0,0,2,4603,4599,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
